# tracer: nop
#
# entries-in-buffer/entries-written: 3226/3226   #P:12
#
#                                _-----=> irqs-off/BH-disabled
#                               / _----=> need-resched
#                              | / _---=> hardirq/softirq
#                              || / _--=> preempt-depth
#                              ||| / _-=> migrate-disable
#                              |||| /     delay
#           TASK-PID     CPU#  |||||  TIMESTAMP  FUNCTION
#              | |         |   |||||     |         |
   kworker/u48:6-554     [002] .....  2509.763450: amdgpu_device_wreg: 0x15bf, 0x000039be, 0x00000060
   kworker/u48:6-554     [002] .....  2509.763451: amdgpu_device_wreg: 0x15bf, 0x000039c6, 0x000000c8
   kworker/u48:6-554     [002] .....  2509.763451: amdgpu_device_wreg: 0x15bf, 0x000039ce, 0x00000375
   kworker/u48:6-554     [002] .....  2509.763452: amdgpu_device_wreg: 0x15bf, 0x000039cd, 0x0000029e
   kworker/u48:6-554     [002] .....  2509.763453: amdgpu_device_wreg: 0x15bf, 0x000039c7, 0x00000060
   kworker/u48:6-554     [002] .....  2509.763453: amdgpu_device_wreg: 0x15bf, 0x000039cf, 0x000000c8
   kworker/u48:6-554     [002] .....  2509.763454: amdgpu_device_wreg: 0x15bf, 0x000039d7, 0x00000375
   kworker/u48:6-554     [002] .....  2509.763455: amdgpu_device_wreg: 0x15bf, 0x000039d6, 0x0000029e
   kworker/u48:6-554     [002] .....  2509.763455: amdgpu_device_wreg: 0x15bf, 0x000039d0, 0x00000060
   kworker/u48:6-554     [002] .....  2509.763456: amdgpu_device_wreg: 0x15bf, 0x000039d8, 0x000000c8
   kworker/u48:6-554     [002] .....  2509.763456: amdgpu_device_wreg: 0x15bf, 0x000039e0, 0x00000375
   kworker/u48:6-554     [002] .....  2509.763457: amdgpu_device_wreg: 0x15bf, 0x000039df, 0x0000029e
   kworker/u48:6-554     [002] .....  2509.763457: amdgpu_device_wreg: 0x15bf, 0x000039d9, 0x00000060
