# tracer: nop
#
# entries-in-buffer/entries-written: 716/716   #P:12
#
#                                _-----=> irqs-off/BH-disabled
#                               / _----=> need-resched
#                              | / _---=> hardirq/softirq
#                              || / _--=> preempt-depth
#                              ||| / _-=> migrate-disable
#                              |||| /     delay
#           TASK-PID     CPU#  |||||  TIMESTAMP  FUNCTION
#              | |         |   |||||     |         |
   kworker/u48:1-10321   [005] ..... 13583.807043: amdgpu_device_wreg: 0x15bf, 0x00003937, 0x000003e0
   kworker/u48:1-10321   [005] ..... 13583.807046: amdgpu_device_wreg: 0x15bf, 0x000000c4, 0x00000000
   kworker/u48:1-10321   [005] ..... 13583.807049: amdgpu_device_wreg: 0x15bf, 0x000000c9, 0x00000080
   kworker/u48:1-10321   [005] ..... 13583.807052: amdgpu_device_wreg: 0x15bf, 0x0000393b, 0x000003e0
   kworker/u48:1-10321   [005] ..... 13583.807055: amdgpu_device_wreg: 0x15bf, 0x0000393c, 0x0000045f
   kworker/u48:1-10321   [005] ..... 13583.807059: amdgpu_device_wreg: 0x15bf, 0x00000006, 0x00000000
   kworker/u48:1-10321   [005] ..... 13583.807062: amdgpu_device_wreg: 0x15bf, 0x00000e20, 0x00000003
   kworker/u48:1-10321   [005] ..... 13583.807064: amdgpu_device_wreg: 0x15bf, 0x00000053, 0x00000200
   kworker/u48:1-10321   [005] ..... 13583.807105: amdgpu_device_wreg: 0x15bf, 0x0404d284, 0x2c000000
   kworker/u48:1-10321   [005] ..... 13583.807106: amdgpu_device_wreg: 0x15bf, 0x00000e4d, 0x0007f000
   kworker/u48:1-10321   [005] ..... 13583.807107: amdgpu_device_wreg: 0x15bf, 0x00000e4e, 0x0007f004
   kworker/u48:1-10321   [005] ..... 13583.807109: amdgpu_device_wreg: 0x15bf, 0x00000de0, 0x00000001
   kworker/u48:1-10321   [005] ..... 13583.807295: amdgpu_device_wreg: 0x15bf, 0x0001a7ab, 0x5fd00001
   kworker/u48:1-10321   [005] ..... 13583.807310: amdgpu_device_wreg: 0x15bf, 0x0001a7ac, 0x00000004
   kworker/u48:1-10321   [005] ..... 13583.807311: amdgpu_device_wreg: 0x15bf, 0x0001a7cb, 0xfff00000
   kworker/u48:1-10321   [005] ..... 13583.807313: amdgpu_device_wreg: 0x15bf, 0x0001a7cc, 0x00000007
   kworker/u48:1-10321   [005] ..... 13583.807314: amdgpu_device_wreg: 0x15bf, 0x0001a7eb, 0xfff1ffff
   kworker/u48:1-10321   [005] ..... 13583.807315: amdgpu_device_wreg: 0x15bf, 0x0001a7ec, 0x00000007
   kworker/u48:1-10321   [005] ..... 13583.807316: amdgpu_device_wreg: 0x15bf, 0x0001a8f0, 0x00000000
   kworker/u48:1-10321   [005] ..... 13583.807318: amdgpu_device_wreg: 0x15bf, 0x0001a8ef, 0x00ffffff
   kworker/u48:1-10321   [005] ..... 13583.807319: amdgpu_device_wreg: 0x15bf, 0x0001a8ee, 0x00000000
   kworker/u48:1-10321   [005] ..... 13583.807320: amdgpu_device_wreg: 0x15bf, 0x0001a8f1, 0x00200000
   kworker/u48:1-10321   [005] ..... 13583.807321: amdgpu_device_wreg: 0x15bf, 0x0001a8f2, 0x00201fff
   kworker/u48:1-10321   [005] ..... 13583.807323: amdgpu_device_wreg: 0x15bf, 0x0001a8d8, 0x003e01e7
   kworker/u48:1-10321   [005] ..... 13583.807324: amdgpu_device_wreg: 0x15bf, 0x0001a8d9, 0x00000000
   kworker/u48:1-10321   [005] ..... 13583.807325: amdgpu_device_wreg: 0x15bf, 0x0001a70f, 0x0000a23c
   kworker/u48:1-10321   [005] ..... 13583.807326: amdgpu_device_wreg: 0x15bf, 0x0001a710, 0x00000000
   kworker/u48:1-10321   [005] ..... 13583.807340: amdgpu_device_wreg: 0x15bf, 0x0001a709, 0x000e0000
   kworker/u48:1-10321   [005] ..... 13583.807351: amdgpu_device_wreg: 0x15bf, 0x0001a8f3, 0x00001859
   kworker/u48:1-10321   [005] ..... 13583.807365: amdgpu_device_wreg: 0x15bf, 0x0001a700, 0x00080e01
   kworker/u48:1-10321   [005] ..... 13583.807376: amdgpu_device_wreg: 0x15bf, 0x0001a701, 0x00000003
   kworker/u48:1-10321   [005] ..... 13583.807378: amdgpu_device_wreg: 0x15bf, 0x0001a702, 0x80130009
   kworker/u48:1-10321   [005] ..... 13583.807379: amdgpu_device_wreg: 0x15bf, 0x0001a718, 0x00000001
   kworker/u48:1-10321   [005] ..... 13583.807380: amdgpu_device_wreg: 0x15bf, 0x0001a71e, 0x00003fe0
   kworker/u48:1-10321   [005] ..... 13583.807394: amdgpu_device_wreg: 0x15bf, 0x0001a740, 0x00000001
   kworker/u48:1-10321   [005] ..... 13583.807395: amdgpu_device_wreg: 0x15bf, 0x0001a712, 0xffffffff
   kworker/u48:1-10321   [005] ..... 13583.807396: amdgpu_device_wreg: 0x15bf, 0x0001a713, 0x0000000f
   kworker/u48:1-10321   [005] ..... 13583.807398: amdgpu_device_wreg: 0x15bf, 0x0001a714, 0x00000000
   kworker/u48:1-10321   [005] ..... 13583.807399: amdgpu_device_wreg: 0x15bf, 0x0001a715, 0x00000000
   kworker/u48:1-10321   [005] ..... 13583.807400: amdgpu_device_wreg: 0x15bf, 0x0001a716, 0x00000000
   kworker/u48:1-10321   [005] ..... 13583.807401: amdgpu_device_wreg: 0x15bf, 0x0001a717, 0x00000000
   kworker/u48:1-10321   [005] ..... 13583.807405: amdgpu_device_wreg: 0x15bf, 0x0001a741, 0x00555407
   kworker/u48:1-10321   [005] ..... 13583.807406: amdgpu_device_wreg: 0x15bf, 0x0001a7cd, 0x00000000
   kworker/u48:1-10321   [005] ..... 13583.807408: amdgpu_device_wreg: 0x15bf, 0x0001a7ce, 0x00000000
   kworker/u48:1-10321   [005] ..... 13583.807409: amdgpu_device_wreg: 0x15bf, 0x0001a7ed, 0xffffffff
   kworker/u48:1-10321   [005] ..... 13583.807410: amdgpu_device_wreg: 0x15bf, 0x0001a7ee, 0x0000000f
   kworker/u48:1-10321   [005] ..... 13583.807424: amdgpu_device_wreg: 0x15bf, 0x0001a742, 0x00555407
   kworker/u48:1-10321   [005] ..... 13583.807425: amdgpu_device_wreg: 0x15bf, 0x0001a7cf, 0x00000000
   kworker/u48:1-10321   [005] ..... 13583.807426: amdgpu_device_wreg: 0x15bf, 0x0001a7d0, 0x00000000
   kworker/u48:1-10321   [005] ..... 13583.807428: amdgpu_device_wreg: 0x15bf, 0x0001a7ef, 0xffffffff
